t_ms,LF_ref,LF_meas,RF_ref,RF_meas,LB_ref,LB_meas,RB_ref,RB_meas
9,0-981.96,-823.15,279.07,263.39,-279.07,-121.81,981.96,631.07
10,-975.78,-825.28,277.32,441.58,-277.32,-136.84,975.78,817.19
10,-975.78,-964.04,277.32,253.52,-277.32,-349.70,975.78,1018.29
14,-975.78,-886.59,277.32,27.97,-277.32,-320.15,975.78,950.49
19,-975.78,-1165.02,277.32,47.69,-277.32,-204.64,975.78,1081.84
34,-972.70,-781.24,276.44,172.10,-276.44,-227.95,972.70,600.56
39,-972.70,-1001.39,276.44,52.56,-276.44,-216.27,972.70,1095.67
40,-972.70,-862.83,276.44,12.01,-276.44,-141.32,972.70,912.96
46,-972.70,-1118.33,276.44,131.07,-276.44,-223.78,972.70,1152.90
51,-972.70,-1005.36,276.44,242.31,-276.44,-306.22,972.70,705.60
59,-972.70,-1034.01,276.44,235.89,-276.44,-173.77,972.70,799.74
65,-972.70,-929.38,276.44,174.59,-276.44,-224.32,972.70,1236.86
70,-972.70,-887.98,276.44,251.78,-276.44,-365.40,972.70,996.99
86,-972.70,-1074.46,276.44,325.52,-276.44,-453.88,972.70,908.91
86,-972.70,-756.57,276.44,300.00,-276.44,-276.93,972.70,559.36
88,-972.70,-995.24,276.44,278.07,-276.44,31.53,972.70,1238.07
91,-972.70,-836.53,276.44,90.22,-276.44,-37.87,972.70,936.82
106,-972.70,-1273.56,276.44,36.00,-276.44,-311.42,972.70,1088.22
106,-972.70,-820.51,276.44,201.76,-276.44,-333.87,972.70,634.40
109,-969.61,-841.63,275.56,369.60,-275.56,-97.06,969.61,845.12
116,-969.61,-899.62,275.56,379.91,-275.56,-0.46,969.61,1239.31
122,-969.61,-884.30,275.56,453.78,-275.56,-72.56,969.61,986.25
131,-969.61,-1202.13,275.56,193.11,-275.56,-299.28,969.61,701.63
134,-969.61,-824.90,275.56,50.13,-275.56,-345.63,969.61,384.13
141,-969.61,-906.14,275.56,104.32,-275.56,-306.01,969.61,894.38
150,-969.61,-796.94,275.56,139.79,-275.56,-253.81,969.61,1383.35
154,-969.61,-1237.81,275.56,40.26,-275.56,-119.37,969.61,1209.27
158,-969.61,-926.31,275.56,0.00,-275.56,-67.84,969.61,587.88
163,-969.61,-788.11,275.56,103.77,-275.56,-149.42,969.61,665.05
171,-969.61,-869.45,275.56,231.83,-275.56,-349.70,969.61,1251.77
180,-969.61,-875.08,275.56,301.48,-275.56,-388.46,969.61,924.52
185,-969.61,-1204.62,275.56,202.48,-275.56,-501.29,969.61,1153.85
188,-969.61,-768.89,275.56,160.20,-275.56,-504.27,969.61,593.48
201,-969.61,-1013.80,275.56,259.93,-275.56,-179.30,969.61,872.40
201,-969.61,-811.56,275.56,234.31,-275.56,57.78,969.61,967.45
213,-966.52,-1105.98,274.68,219.93,-274.68,-95.41,966.52,998.82
214,-966.52,-919.83,274.68,302.01,-274.68,-351.79,966.52,953.70
217,-966.52,-888.01,274.68,103.56,-274.68,-344.07,966.52,778.55
225,-963.43,-986.55,273.81,93.67,-273.81,-38.04,963.43,1072.40
231,-963.43,-766.72,273.81,215.91,-273.81,47.99,963.43,809.92
238,-963.43,-1114.00,273.81,288.23,-273.81,-71.99,963.43,1280.29
244,-963.43,-852.51,273.81,453.42,-273.81,-201.88,963.43,756.00
249,-963.43,-1100.26,273.81,513.99,-273.81,-292.09,963.43,927.56
262,-963.43,-817.96,273.81,51.82,-273.81,-294.27,963.43,775.55
262,-963.43,-857.64,273.81,-149.56,-273.81,-178.80,963.43,917.65
265,-960.34,-1038.26,272.93,344.71,-272.93,-246.28,960.34,1054.43
275,-960.34,-925.92,272.93,285.66,-272.93,-367.51,960.34,871.62
278,-960.34,-993.86,272.93,-71.44,-272.93,-198.37,960.34,1053.83
286,-960.34,-718.41,272.93,-46.22,-272.93,-189.93,960.34,784.73
291,-960.34,-1148.34,272.93,255.16,-272.93,-278.68,960.34,1240.07
298,-960.34,-853.44,272.93,289.80,-272.93,-240.32,960.34,759.86
301,-960.34,-988.75,272.93,156.30,-272.93,-260.13,960.34,881.67
308,-960.34,-880.08,272.93,84.01,-272.93,-386.09,960.34,751.79
317,-960.34,-969.01,272.93,249.57,-272.93,-433.56,960.34,1071.70
321,-957.26,-1080.80,272.05,413.88,-272.05,-63.24,957.26,911.81
328,-957.26,-720.53,272.05,337.84,-272.05,63.50,957.26,788.47
331,-954.17,-923.59,271.17,190.30,-271.17,-168.88,954.17,1079.50
340,-954.17,-862.19,271.17,60.91,-271.17,-326.07,954.17,826.45
343,-954.17,-1187.40,271.17,59.69,-271.17,-295.85,954.17,1215.86
350,-951.08,-911.55,270.30,203.68,-270.30,-58.86,951.08,631.92
356,-951.08,-855.56,270.30,345.83,-270.30,35.91,951.08,775.77
363,-947.99,-908.02,269.42,322.25,-269.42,-38.34,947.99,970.09
371,-947.99,-800.46,269.42,437.57,-269.42,-222.22,947.99,1029.45
374,-941.82,-1190.20,267.66,342.39,-267.66,-363.60,941.82,987.20
381,-941.82,-745.71,267.66,78.79,-267.66,-287.76,941.82,610.64
387,-941.82,-913.16,267.66,10.20,-267.66,-144.84,941.82,1033.19
392,-938.73,-811.47,266.79,167.79,-266.79,-167.69,938.73,956.53
401,-938.73,-1014.85,266.79,165.90,-266.79,-266.20,938.73,1245.00
404,-935.64,-1012.49,265.91,72.37,-265.91,-208.18,935.64,536.59
413,-935.64,-776.48,265.91,117.62,-265.91,-191.72,935.64,688.76
417,-929.46,-939.55,264.15,272.93,-264.15,-305.57,929.46,1146.51
423,-929.46,-807.61,264.15,224.12,-264.15,-264.45,929.46,966.62
429,-929.46,-1142.54,264.15,160.25,-264.15,-353.14,929.46,983.74
436,-929.46,-881.35,264.15,241.81,-264.15,-340.48,929.46,527.53
439,-929.46,-818.49,264.15,236.13,-264.15,-355.56,929.46,890.65
447,-926.38,-908.28,263.28,148.56,-263.28,-135.65,926.38,1112.57
451,-926.38,-817.89,263.28,290.96,-263.28,21.91,926.38,1057.59
458,-926.38,-1144.57,263.28,362.29,-263.28,-84.01,926.38,590.35
467,-926.38,-769.37,263.28,90.58,-263.28,-303.38,926.38,514.27
471,-926.38,-867.27,263.28,80.40,-263.28,-320.33,926.38,1294.66
482,-926.38,-838.15,263.28,229.45,-263.28,-9.97,926.38,934.69
484,-926.38,-941.61,263.28,297.92,-263.28,112.04,926.38,1071.73
487,-923.29,-1145.74,262.40,483.23,-262.40,-105.14,923.29,561.35
498,-923.29,-700.46,262.40,379.20,-262.40,-227.99,923.29,721.25
500,-923.29,-841.59,262.40,20.54,-262.40,-215.73,923.29,1266.33
507,-923.29,-784.59,262.40,-5.07,-262.40,-241.56,923.29,966.35
516,-923.29,-1014.08,262.40,215.59,-262.40,-173.49,923.29,803.18
519,-920.20,-1080.85,261.52,157.51,-261.52,-123.94,920.20,399.49
525,-920.20,-790.61,261.52,-51.56,-261.52,-272.73,920.20,657.20
532,-920.20,-835.82,261.52,19.68,-261.52,-401.91,920.20,1459.40
535,-920.20,-742.56,261.52,207.78,-261.52,-190.39,920.20,1114.27
546,-917.11,-1225.80,260.64,297.86,-260.64,-141.31,917.11,667.10
548,-917.11,-938.03,260.64,261.01,-260.64,-224.05,917.11,458.54
557,-917.11,-706.54,260.64,174.32,-260.64,-228.31,917.11,1063.04
562,-917.11,-779.95,260.64,243.84,-260.64,-325.75,917.11,1035.12
567,-917.11,-756.05,260.64,213.91,-260.64,-440.32,917.11,1152.67
574,-914.02,-1273.76,259.77,108.35,-259.77,-445.87,914.02,655.83
579,-914.02,-770.27,259.77,226.17,-259.77,-61.72,914.02,518.50
589,-914.02,-847.20,259.77,362.02,-259.77,51.28,914.02,860.90
598,-914.02,-863.74,259.77,151.50,-259.77,-157.12,914.02,916.35
598,-914.02,-788.38,259.77,173.68,-259.77,-350.03,914.02,1400.18
602,-914.02,-1125.25,259.77,247.47,-259.77,-298.19,914.02,796.55
611,-914.02,-783.53,259.77,328.69,-259.77,13.09,914.02,712.21
615,-914.02,-924.34,259.77,425.98,-259.77,49.75,914.02,738.61
621,-914.02,-835.21,259.77,306.22,-259.77,-94.15,914.02,867.38
628,-910.94,-752.14,258.89,-10.37,-258.89,-258.00,910.94,1253.50
634,-910.94,-1071.57,258.89,-5.12,-258.89,-317.99,910.94,739.21
637,-910.94,-845.20,258.89,231.14,-258.89,-135.32,910.94,870.21
646,-904.76,-1066.91,257.13,171.31,-257.13,69.56,904.76,673.67
650,-904.76,-709.11,257.13,-37.89,-257.13,-35.42,904.76,905.28
657,-886.23,-782.08,251.87,-2.98,-251.87,-257.96,886.23,1042.39
664,-886.23,-989.59,251.87,192.17,-251.87,-363.88,886.23,813.30
668,-858.44,-830.01,243.97,277.51,-243.97,-287.72,858.44,684.34
676,-858.44,-946.71,243.97,190.19,-243.97,-56.49,858.44,512.23
682,-858.44,-614.70,243.97,118.24,-243.97,-51.93,858.44,721.52
685,-799.77,-791.32,227.29,277.42,-227.29,-274.46,799.77,1328.78
692,-799.77,-991.98,227.29,314.10,-227.29,-332.06,799.77,629.58
699,-725.66,-634.56,206.23,178.23,-206.23,-208.25,725.66,713.35
708,-725.66,-729.60,206.23,162.03,-206.23,-214.20,725.66,646.98
713,-639.20,-648.89,181.66,187.53,-181.66,-216.00,639.20,508.49
722,-639.20,-537.99,181.66,28.28,-181.66,-216.00,639.20,900.91
726,-639.20,-842.87,181.66,-31.75,-181.66,-339.50,639.20,605.74
729,-552.74,-780.87,157.09,79.77,-157.09,-226.76,552.74,314.45
733,-552.74,-193.24,157.09,96.03,-157.09,79.41,552.74,427.47
740,-475.54,-197.92,135.15,96.00,-135.15,-33.27,475.54,791.52
746,-475.54,-558.99,135.15,118.16,-135.15,-179.67,475.54,577.01
755,-404.52,-721.46,114.96,173.96,-114.96,-145.81,404.52,304.25
762,-404.52,-411.44,114.96,78.39,-114.96,-102.32,404.52,296.34
765,-404.52,-182.72,114.96,2.08,-114.96,-102.04,404.52,593.41
779,-345.85,-212.39,98.29,0.00,-98.29,-80.07,345.85,559.74
780,-345.85,-414.82,98.29,34.20,-98.29,-3.25,345.85,-92.65
788,-290.26,-603.23,82.49,117.88,-82.49,11.74,290.26,-9.04
794,-290.26,-345.63,82.49,270.82,-82.49,-17.59,290.26,259.83
797,-237.77,-92.50,67.57,240.64,-67.57,-42.50,237.77,276.00
801,-237.77,-140.98,67.57,-107.22,-67.57,-2.98,237.77,258.01
806,-237.77,-156.00,67.57,-94.35,-67.57,12.27,237.77,186.32
814,-145.13,-46.47,41.25,154.39,-41.25,-28.10,145.13,245.41
823,-145.13,57.88,41.25,100.05,-41.25,-0.45,145.13,129.00
826,-71.02,38.07,20.18,-73.66,-20.18,22.16,71.02,-61.74
834,-71.02,-53.91,20.18,-92.03,-20.18,12.04,71.02,-68.10
836,-18.53,-21.61,5.27,17.11,-5.27,-28.18,18.53,30.11
843,-18.53,36.30,5.27,36.51,-5.27,-0.00,18.53,36.30
852,-18.53,0.28,5.27,-37.68,-5.27,11.99,18.53,-75.83
855,0.00,-0.40,-0.00,-66.23,0.00,12.00,0.00,-66.04
862,0.00,35.95,-0.00,-4.81,0.00,-28.19,0.00,-4.82
871,0.00,25.80,-0.00,25.56,0.00,-0.45,0.00,12.26
871,0.00,-19.46,-0.00,12.04,0.00,23.69,0.00,0.00
874,0.00,-4.50,-0.00,-43.45,0.00,12.00,0.00,-51.89
878,0.00,10.20,-0.00,-33.60,0.00,-29.32,0.00,-32.07
888,0.00,22.24,-0.00,25.21,0.00,-18.01,0.00,21.86
890,0.00,-28.13,-0.00,13.80,0.00,10.20,0.00,0.27
898,0.00,-18.27,-0.00,-40.09,0.00,12.27,0.00,-27.79
900,0.00,-0.00,-0.00,-42.00,0.00,-39.91,0.00,-31.80
903,0.00,0.01,-0.00,11.32,0.00,-0.07,0.00,-0.45
909,0.00,-15.07,-0.00,13.80,0.00,-0.00,0.00,22.42
916,0.00,-18.03,-0.00,-29.28,0.00,-0.00,0.00,-27.52
923,0.00,-0.41,-0.00,-20.04,0.00,-17.60,0.00,-31.80
926,0.00,0.26,-0.00,11.67,0.00,-0.01,0.00,11.67
932,0.00,-15.30,-0.00,12.04,0.00,-0.00,0.00,13.57
941,0.00,-0.06,-0.00,-29.66,0.00,-0.00,0.00,-28.13
945,0.00,-0.00,-0.00,-40.46,0.00,-0.00,0.00,-31.76
948,0.00,-0.00,-0.00,9.79,0.00,-0.00,0.00,-2.74
951,0.00,-0.00,-0.00,22.50,0.00,-0.00,0.00,23.99
958,0.00,-0.00,-0.00,-17.55,0.00,-0.00,0.00,0.27
963,0.00,-18.00,-0.00,-43.49,0.00,-0.00,0.00,-53.69
968,0.00,-0.00,-0.00,-18.05,0.00,-0.00,0.00,-20.08
972,0.00,-0.00,-0.00,27.28,0.00,-0.00,0.00,37.48
979,0.00,-17.94,-0.00,0.28,0.00,-0.00,0.00,12.05
982,0.00,-0.01,-0.00,-43.49,0.00,0.00,0.00,-53.68
986,0.00,-0.00,-0.00,-18.05,0.00,0.00,0.00,-18.28
996,0.00,-0.00,-0.00,23.68,0.00,0.00,0.00,33.83
1001,0.00,-0.00,-0.00,12.24,0.00,0.00,0.00,24.04
1004,0.00,-17.60,-0.00,-29.66,0.00,0.00,0.00,-55.17
1010,0.00,-0.06,-0.00,-30.27,0.00,0.00,0.00,-33.60
1012,0.00,-0.00,-0.00,9.79,0.00,0.00,0.00,44.30
1015,0.00,-0.00,-0.00,23.99,0.00,0.00,0.00,24.28
1026,0.00,-0.00,-0.00,-27.75,0.00,0.00,0.00,-61.79
1028,0.00,-0.00,-0.00,-41.77,0.00,0.00,0.00,-55.80
1031,3.09,-0.00,-0.88,7.42,0.88,0.00,-3.09,5.62
1041,3.09,-0.00,-0.88,24.26,0.88,0.00,-3.09,49.75
1046,3.09,-0.00,-0.88,-27.52,0.88,0.00,-3.09,-14.75
1049,46.32,-0.00,-13.16,-42.00,13.16,0.00,-46.32,-66.23
1059,46.32,-0.00,-13.16,21.86,13.16,0.00,-46.32,-18.54
1062,126.60,23.72,-35.98,1.81,35.98,0.00,-126.60,12.50
1070,126.60,47.95,-35.98,-55.22,35.98,0.00,-126.60,-95.97
1075,234.68,58.19,-66.70,-30.01,66.70,11.99,-234.68,-104.04
1084,234.68,116.08,-66.70,0.26,66.70,12.03,-234.68,-100.47
1089,234.68,194.08,-66.70,-27.79,66.70,24.00,-234.68,-188.02
1092,345.85,289.42,-98.29,-31.84,98.29,13.80,-345.85,-303.47
1101,345.85,144.61,-98.29,-30.00,98.29,10.20,-345.85,-396.28
1106,453.92,-1.97,-129.01,1.48,129.01,33.93,-453.92,-583.42
1113,453.92,245.88,-129.01,-39.87,129.01,82.16,-453.92,-294.13
1116,558.91,483.28,-158.84,-53.77,158.84,118.19,-558.91,-215.74
1124,558.91,573.83,-158.84,-3.01,158.84,183.87,-558.91,-263.95
1129,558.91,522.34,-158.84,0.01,158.84,187.80,-558.91,-396.24
1138,645.38,551.59,-183.42,-28.14,183.42,-34.70,-645.38,-622.10
1140,645.38,512.07,-183.42,-42.26,183.42,-33.87,-645.38,-621.73
1147,722.57,689.03,-205.35,-30.00,205.35,148.91,-722.57,-516.33
1151,722.57,894.05,-205.35,-18.00,205.35,110.25,-722.57,-466.21
1158,790.51,510.10,-224.66,-15.71,224.66,-50.01,-790.51,-991.51
1165,790.51,468.01,-224.66,-52.19,224.66,7.18,-790.51,-765.64
1172,790.51,940.20,-224.66,-31.84,224.66,183.31,-790.51,-402.53
1175,849.18,764.53,-241.34,-30.00,241.34,208.21,-849.18,-737.91
1182,849.18,705.07,-241.34,-30.00,241.34,198.30,-849.18,-949.05
1187,892.41,891.79,-253.62,-87.65,253.62,125.09,-892.41,-768.38
1194,892.41,602.83,-253.62,-198.27,253.62,95.74,-892.41,-1030.66
1202,917.11,956.80,-260.64,-339.83,260.64,249.63,-917.11,-546.26
1207,917.11,1218.71,-260.64,-365.72,260.64,289.80,-917.11,-551.08
1222,917.11,1252.96,-260.64,-303.58,260.64,211.89,-917.11,-1183.65
1223,926.38,678.36,-263.28,19.02,263.28,283.15,-926.38,-758.60
1225,926.38,627.95,-263.28,-24.91,263.28,288.31,-926.38,-812.47
1239,929.46,1093.61,-264.15,-276.50,264.15,276.27,-929.46,-770.67
1240,929.46,856.97,-264.15,-317.99,264.15,310.15,-929.46,-699.33
1242,932.55,1019.20,-265.03,-268.78,265.03,290.08,-932.55,-1156.78
1251,932.55,684.82,-265.03,-69.98,265.03,299.69,-932.55,-830.55
1254,932.55,877.34,-265.03,-76.16,265.03,238.09,-932.55,-1027.04
1262,935.64,1020.27,-265.91,-197.57,265.91,160.21,-935.64,-637.76
1267,935.64,836.13,-265.91,-426.59,265.91,219.85,-935.64,-522.08
1274,935.64,1009.58,-265.91,-477.93,265.91,155.98,-935.64,-1155.12
1277,935.64,637.47,-265.91,-306.14,265.91,-37.89,-935.64,-940.01
1314,941.82,888.79,-267.66,51.65,267.66,21.83,-941.82,-1013.22
1314,941.82,910.82,-267.66,2.43,267.66,181.97,-941.82,-673.44
1314,941.82,910.16,-267.66,-288.45,267.66,208.23,-941.82,-524.19
1314,947.99,1038.25,-269.42,-331.84,269.42,210.00,-947.99,-1099.27
1315,947.99,627.01,-269.42,-83.27,269.42,113.13,-947.99,-978.95
1315,954.17,850.62,-271.17,34.38,271.17,72.01,-954.17,-1131.02
1321,954.17,916.34,-271.17,-51.21,271.17,178.12,-954.17,-575.72
1327,963.43,1183.03,-273.81,-176.05,273.81,379.99,-963.43,-496.18
1331,963.43,896.29,-273.81,-299.34,273.81,458.11,-963.43,-1222.59
1341,963.43,623.85,-273.81,-319.83,273.81,298.23,-963.43,-928.06
1346,969.61,865.30,-275.56,-363.62,275.56,2.73,-969.61,-1103.83
1351,969.61,908.53,-275.56,-249.00,275.56,33.59,-969.61,-672.30
1357,975.78,1155.08,-277.32,63.43,277.32,442.87,-975.78,-649.55
1364,975.78,634.44,-277.32,18.03,277.32,464.11,-975.78,-1054.29
1369,978.87,800.89,-278.19,-346.83,278.19,462.23,-978.87,-787.35
1377,978.87,1082.23,-278.19,-447.31,278.19,216.58,-978.87,-1208.35
1382,978.87,1089.43,-278.19,-202.13,278.19,96.29,-978.87,-664.68
1385,985.05,957.65,-279.95,-102.01,279.95,149.66,-985.05,-853.25
1394,985.05,588.21,-279.95,-188.08,279.95,162.00,-985.05,-938.70
1400,988.14,938.20,-280.83,-327.92,280.83,98.52,-988.14,-750.71
1404,988.14,960.33,-280.83,-511.13,280.83,86.03,-988.14,-1204.47
1412,991.22,1164.79,-281.70,-318.69,281.70,203.68,-991.22,-808.41
1418,991.22,814.11,-281.70,30.00,281.70,289.75,-991.22,-1027.35
1421,991.22,711.62,-281.70,-61.98,281.70,189.95,-991.22,-710.63
1428,994.31,1012.35,-282.58,-337.38,282.58,197.69,-994.31,-896.79
1437,994.31,902.19,-282.58,-258.93,282.58,223.80,-994.31,-1170.69
1442,994.31,1189.24,-282.58,6.53,282.58,271.23,-994.31,-914.55
1446,994.31,762.82,-282.58,24.03,282.58,383.64,-994.31,-890.13
1453,994.31,931.22,-282.58,-109.76,282.58,281.76,-994.31,-598.35
1466,994.31,832.82,-282.58,-236.03,282.58,232.17,-994.31,-1206.67
1467,994.31,1122.47,-282.58,-353.40,282.58,258.00,-994.31,-944.99
1471,994.31,891.75,-282.58,-415.19,282.58,273.30,-994.31,-1025.25
1475,994.31,822.65,-282.58,-304.18,282.58,383.64,-994.31,-747.41
1482,991.22,1005.76,-281.70,75.12,281.70,372.24,-991.22,-788.58
1491,991.22,902.83,-281.70,-31.46,281.70,186.15,-991.22,-1267.09
1494,985.05,1123.11,-279.95,-337.40,279.95,-85.11,-985.05,-724.21
1501,985.05,681.24,-279.95,-404.59,279.95,27.23,-985.05,-877.04
1508,985.05,865.68,-279.95,-224.32,279.95,285.10,-985.05,-787.47
1511,975.78,958.19,-277.32,-125.78,277.32,261.02,-975.78,-867.11
1522,975.78,1059.57,-277.32,-274.80,277.32,188.46,-975.78,-1131.45
1525,969.61,941.76,-275.56,-364.19,275.56,106.25,-969.61,-643.26
1531,969.61,736.00,-275.56,-467.08,275.56,191.99,-969.61,-907.02
1540,963.43,931.14,-273.81,-197.16,273.81,359.36,-963.43,-860.43
1545,963.43,854.47,-273.81,140.66,273.81,336.28,-963.43,-1267.29
1548,963.43,1203.75,-273.81,106.48,273.81,305.40,-963.43,-744.33
1564,957.26,689.42,-272.05,-422.14,272.05,40.35,-957.26,-588.26
1564,957.26,807.18,-272.05,-407.09,272.05,32.12,-957.26,-1046.33
1566,951.08,918.73,-270.30,-75.24,270.30,276.51,-951.08,-842.29
1573,951.08,868.21,-270.30,105.79,270.30,459.82,-951.08,-1142.04
1586,947.99,1023.90,-269.42,-117.76,269.42,396.49,-947.99,-646.57
1586,947.99,722.92,-269.42,-193.56,269.42,307.56,-947.99,-636.06
1589,947.99,1037.21,-269.42,-224.12,269.42,74.79,-947.99,-1144.47
1596,944.90,897.40,-268.54,-293.71,268.54,46.20,-944.90,-974.49
1609,944.90,873.38,-268.54,-282.04,268.54,298.79,-944.90,-1149.44
1609,944.90,748.84,-268.54,-355.24,268.54,376.27,-944.90,-505.90
1615,944.90,608.18,-268.54,-123.60,268.54,154.88,-944.90,-510.25
1619,944.90,1193.97,-268.54,1.45,268.54,159.92,-944.90,-1176.56
1628,944.90,948.51,-268.54,-135.04,268.54,196.20,-944.90,-923.50
1631,944.90,975.20,-268.54,-479.78,268.54,176.07,-944.90,-920.87
1644,944.90,629.41,-268.54,-460.22,268.54,173.69,-944.90,-539.13
1646,944.90,800.92,-268.54,-392.21,268.54,299.61,-944.90,-1019.75
1653,944.90,1143.12,-268.54,-244.10,268.54,300.00,-944.90,-1009.67
1655,944.90,851.22,-268.54,-337.75,268.54,347.99,-944.90,-923.77
1666,944.90,1017.18,-268.54,-347.94,268.54,147.17,-944.90,-921.14
1669,944.90,617.42,-268.54,16.08,268.54,56.95,-944.90,-448.73
1676,944.90,813.03,-268.54,16.22,268.54,165.35,-944.90,-844.65
1679,944.90,1019.37,-268.54,-325.17,268.54,409.08,-944.90,-1131.50
1687,944.90,966.31,-268.54,-310.15,268.54,394.24,-944.90,-924.45
1693,944.90,1036.41,-268.54,-38.92,268.54,398.97,-944.90,-809.56
1702,944.90,581.27,-268.54,60.22,268.54,171.67,-944.90,-553.63
1706,944.90,738.16,-268.54,-100.46,268.54,60.29,-944.90,-1089.35
1709,944.90,981.47,-268.54,-128.70,268.54,94.16,-944.90,-916.19
1716,944.90,1237.78,-268.54,-139.54,268.54,118.20,-944.90,-1027.03
1724,944.90,852.03,-268.54,-278.62,268.54,120.00,-944.90,-911.80
1731,944.90,562.55,-268.54,-317.96,268.54,120.00,-944.90,-514.43
1734,944.90,885.13,-268.54,-401.68,268.54,242.03,-944.90,-1020.04
1746,944.90,910.85,-268.54,-180.20,268.54,236.12,-944.90,-1040.81
1748,944.90,1117.58,-268.54,-30.29,268.54,187.85,-944.90,-1124.38
1752,944.90,621.90,-268.54,-147.31,268.54,305.80,-944.90,-715.16
1758,944.90,738.09,-268.54,-385.44,268.54,358.20,-944.90,-577.75
1763,944.90,1108.35,-268.54,-308.39,268.54,371.99,-944.90,-1045.84
1770,944.90,908.83,-268.54,-279.37,268.54,156.69,-944.90,-787.62
1779,944.90,1063.92,-268.54,-242.13,268.54,70.21,-944.90,-1204.47
1784,944.90,541.76,-268.54,-299.12,268.54,237.57,-944.90,-764.08
1790,944.90,800.60,-268.54,-471.76,268.54,398.91,-944.90,-747.81
1798,944.90,1031.56,-268.54,-112.03,268.54,337.84,-944.90,-936.49
1802,944.90,1063.89,-268.54,-41.74,268.54,215.82,-944.90,-656.72
1805,944.90,994.77,-268.54,-209.63,268.54,108.69,-944.90,-1112.12
1812,944.90,658.42,-268.54,-285.56,268.54,157.95,-944.90,-887.79
1819,944.90,889.11,-268.54,-60.76,268.54,357.51,-944.90,-831.49
1826,944.90,869.76,-268.54,37.48,268.54,192.98,-944.90,-851.67
1829,944.90,1130.44,-268.54,-51.64,268.54,-14.89,-944.90,-594.75
1837,944.90,777.55,-268.54,-153.75,268.54,64.48,-944.90,-1223.30
1846,944.90,744.25,-268.54,-212.08,268.54,282.58,-944.90,-837.10
1852,944.90,977.24,-268.54,-281.93,268.54,291.60,-944.90,-851.54
1855,944.90,785.30,-268.54,-240.28,268.54,150.95,-944.90,-766.79
1859,944.90,1126.18,-268.54,-365.36,268.54,183.92,-944.90,-648.62
1877,944.90,700.07,-268.54,-176.51,268.54,309.81,-944.90,-1285.37
1877,944.90,816.96,-268.54,-42.09,268.54,368.08,-944.90,-783.90
1882,944.90,982.07,-268.54,-137.35,268.54,355.65,-944.90,-923.14
1885,944.90,878.45,-268.54,-373.71,268.54,154.02,-944.90,-768.92
1894,944.90,1134.84,-268.54,-287.99,268.54,219.88,-944.90,-734.26
1899,944.90,828.79,-268.54,-178.26,268.54,289.74,-944.90,-1322.27
1901,944.90,1021.12,-268.54,-259.81,268.54,344.08,-944.90,-716.47
1908,944.90,771.92,-268.54,-351.65,268.54,362.11,-944.90,-815.02
1916,944.90,1035.38,-268.54,-503.62,268.54,176.49,-944.90,-798.83
1923,944.90,813.55,-268.54,-94.01,268.54,135.71,-944.90,-887.42
1928,944.90,708.17,-268.54,97.66,268.54,109.85,-944.90,-1137.29
1932,944.90,1016.85,-268.54,-203.20,268.54,73.81,-944.90,-642.60
1942,944.90,860.82,-268.54,-389.37,268.54,60.00,-944.90,-962.51
1954,944.90,1131.35,-268.54,-272.73,268.54,105.65,-944.90,-811.25
1954,944.90,631.59,-268.54,45.45,268.54,219.88,-944.90,-1113.75
1957,944.90,801.53,-268.54,-11.11,268.54,277.70,-944.90,-917.76
1962,944.90,983.86,-268.54,-153.73,268.54,178.22,-944.90,-580.59
1969,944.90,868.86,-268.54,-166.24,268.54,185.69,-944.90,-942.36
1973,944.90,989.30,-268.54,-291.69,268.54,287.62,-944.90,-892.07
1980,944.90,648.54,-268.54,-307.79,268.54,258.06,-944.90,-1041.40
1990,944.90,1055.21,-268.54,-341.65,268.54,333.83,-944.90,-825.47
1993,944.90,968.49,-268.54,-166.23,268.54,263.05,-944.90,-553.58
2001,947.99,885.32,-269.42,1.38,269.42,245.46,-947.99,-1129.40
2013,947.99,799.14,-269.42,-72.00,269.42,347.36,-947.99,-862.94
2014,947.99,644.19,-269.42,-301.31,269.42,324.04,-947.99,-1146.67
2019,951.08,1198.15,-270.30,-421.11,270.30,359.99,-951.08,-676.16
2022,951.08,847.11,-270.30,-257.44,270.30,190.84,-951.08,-613.54
